編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPVNMLNKJINFFDK98CA,坡道機械,500000,6.62
RPQNMLNKJINFFDK48CA,坡道平面,800000,33.41
RPXNMLOKJINFFDK66CA,坡道平面,1000000,16.85
RPOOMLOKJINFFDK48CA,坡道平面,1000000,20.00
RPQNMLLLJINFFDK38CA,坡道平面,0,
RPUNMLMKJINFFFK98CA,坡道平面,0,
RPWNMLMKJINFFFK56CA,坡道機械,0,
RPSNMLQJKINFFDK98CA,坡道平面,1000000,20.00
RPTNMLMLJINFFFK98CA,升降機械,0,
RPXNMLMKJINFFFK66CA,坡道平面,0,
RPPNMLTKJINFFFK56CA,一樓平面,1200000,71.32
RPROMLOJKINFFFK98CA,坡道平面,500000,27.39
RPROMLOJKINFFFK98CA,坡道平面,0,27.39
RPPOMLOJKINFFFK78CA,坡道平面,380000,13.70
RPTNMLQKJINFFDK56DA,坡道平面,0,20.00
RPQOMLPKJINFFDK78CA,坡道平面,0,33.00
RPTNMLPKJINFFBK78CA,一樓平面,0,
RPPNMLLLJINFFBK08CA,坡道平面,0,
RPSOMLPKJINFFDK98CA,坡道平面,0,33.00
RPUOMLPKJINFFDK56CA,坡道平面,0,
RPROMLRKJINFFFK66CA,坡道平面,950000,38.39
RPSOMLRKJINFFFK76CA,坡道平面,1000000,37.18
RPVOMLRKJINFFFK07CA,坡道平面,900000,37.18
RPTOMLLLJINFFFK98CA,坡道平面,1250000,26.87
RPWOMLRKJINFFFK17CA,坡道平面,950000,37.18
RPQNMLKLJINFFFK48CA,坡道平面,0,
RPROMLLLJINFFFK78CA,坡道平面,1200000,25.75
RPUOMLRKJINFFFK96CA,坡道平面,900000,37.18
RPTOMLRKJINFFFK86CA,坡道平面,950000,37.18
RPOPMLRKJINFFFK09CA,坡道平面,950000,37.18
RPTNMLTLJINFFFK07CA,坡道平面,900000,26.24
RPXOMLRKJINFFFK27CA,坡道平面,1000000,37.18
RPRPMLRKJINFFFK76CA,坡道平面,900000,37.18
RPPPMLRKJINFFFK56CA,坡道平面,900000,37.18
RPQPMLRKJINFFFK66CA,坡道平面,900000,36.09
RPPNMLRLJINFFDK88CA,坡道平面,950000,34.09
RPVNMLPKJINFFDK56CA,一樓平面,0,
RPOOMLPKJINFFDK58CA,坡道平面,800000,33.41
RPPOMLPKJINFFDK68CA,升降機械,0,
RPXNMLPKJINFFDK76CA,坡道平面,800000,33.41
SPXNMLOJKINFFDK76CA,坡道平面,1000000,40.74
RPRNMLOJKINFFDK68CA,坡道平面,1000000,47.23
RPPNMLOJKINFFDK48CA,坡道平面,900000,47.23
RPRNMLQLJINFFDK98CA,一樓平面,0,
RPQNMLTKJINFFDK09CA,坡道平面,1000000,20.00
RPPOMLKLJINFFDK28CA,一樓平面,0,
RPSPMLRKJINFFFK86CA,坡道平面,900000,37.18
RPXNMLSLJINFFFK37CA,坡道平面,900000,31.18
RPVNMLTKJINFFFK17CA,坡道機械,0,
RPWNMLTKJINFFFK27CA,坡道機械,0,
RPPNMLTLJINFFDK09CA,坡道平面,0,20.00
RPUNMLOKKINFFFK66CA,坡道平面,380000,13.43
RPUNMLSLJINFFDK96DA,坡道平面,0,20.00
RPWNMLRKKINFFFK17CA,坡道平面,360000,13.43
RPVNMLRKKINFFFK07CA,坡道平面,390000,13.43
RPXNMLRKKINFFFK27CA,坡道平面,450000,13.70
RPOOMLRKKINFFFK09CA,坡道平面,410000,13.70
RPWNMLTLJINFFFK37CA,坡道平面,1000000,26.24
