編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPOOMLSLJINFFAO56CB,坡道平面,1450000,31.21
RPROMLKLJINFFAO68CB,坡道平面,1200000,35.91
RPSOMLKLJINFFAO78CB,坡道平面,1200000,35.91
RPROMLSLJINFFAO86CB,坡道平面,1300000,31.21
RPTOMLKLJINFFAO88CB,坡道平面,1200000,35.91
RPQOMLKLJINFFAO58CB,坡道平面,1100000,35.91
RPXNMLPLKINFFAO17CB,坡道平面,950000,42.97
RPSOMLPKJHOFFAO76EB,坡道平面,1350000,36.48
RPVOMLPKJHOFFAO07EB,坡道平面,1300000,29.23
RPSPMLPKJHOFFAO86EB,坡道平面,1200000,29.23
RPOPMLPKJHOFFAO09EB,坡道平面,1300000,29.23
RPTPMLPKJHOFFAO96EB,坡道平面,1300000,29.23
RPUOMLPKJHOFFAO96EB,坡道平面,1300000,29.23
RPQPMLPKJHOFFAO66EB,坡道平面,1200000,29.23
RPPPMLPKJHOFFAO56EB,坡道平面,1300000,29.23
RPWPMLPKJHOFFAO27EB,坡道平面,1200000,29.23
RPXPMLPKJHOFFAO37EB,坡道平面,1200000,29.23
RPOQMLPKJHOFFAO56EB,坡道平面,1250000,28.13
RPVPMLPKJHOFFAO17EB,坡道平面,1200000,29.23
