編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPWNMLNJKHLFFFK98CA,坡道平面,0,
RPUOMLLJKHLFFFK68CA,坡道平面,0,
RPWNMLOJKHLFFDK88CA,坡道平面,0,
RPQOMLRKKHLFFFK98CA,升降機械,550000,10.90
RPPOMLRKKHLFFFK88CA,升降機械,550000,10.19
RPOOMLRKKHLFFFK78CA,升降機械,550000,11.23
RPWNMLOJKHLFFFK09CA,其他,0,
RPVNMLOJKHLFFFK98CA,坡道平面,0,43.43
RPPOMLOJKHLFFFK48CA,坡道機械,550000,19.55
RPQOMLOJKHLFFFK58CA,坡道平面,850000,36.58
RPROMLOJKHLFFFK68CA,坡道機械,550000,19.55
RPPNMLPJKHLFFDK28CA,坡道平面,0,
RPVNMLLJLHLFFDK68DA,一樓平面,0,
RPQNMLRKKHLFFDK68CA,坡道機械,0,
RPSOMLSKKHLFFFK66CA,升降機械,550000,19.55
RPRNMLSKKHLFFFK09CA,坡道平面,0,43.43
RPRNMLTKKHLFFDK98CA,其他,0,
RPVNMLRKKHLFFDK56CA,坡道平面,0,
RPOOMLMJLHLFFFK28CA,坡道平面,0,30.23
RPPNMLRJLHLFFBK38CA,其他,0,
RPPNMLOLKHLFFDK38CA,坡道機械,0,
RPQNMLOKLHLFFFK68CA,坡道平面,900000,26.43
RPWNMLMKMHLFFBK78CA,升降機械,0,
RPVNMLOLKHLFFFK56CA,一樓平面,0,17.01
RPQNMLLKLHLFFDK18CA,坡道機械,0,10.67
RPQOMLPLKHLFFFK88CA,升降機械,550000,10.19
RPSOMLPLKHLFFFK09CA,升降機械,500000,11.23
RPSNMLNKRHLFFDK56CA,一樓平面,0,
RPSNMLMJLHLFFDK38CA,坡道平面,900000,26.41
RPSNMLMJLHLFFDK38CA,坡道平面,900000,26.41
RPTNMLMJLHLFFDK48CA,坡道平面,900000,26.41
RPWNMLPLKHLFFFK76CA,升降機械,550000,10.19
RPOOMLPLKHLFFFK68CA,升降機械,500000,9.96
RPRNMLMJLHLFFFK48CA,坡道機械,334000,21.37
RPOOMLQLKHLFFFK78CA,坡道機械,0,7.71
RPXNMLQLKHLFFFK96CA,坡道機械,0,7.71
RPUNMLQLKHLFFFK66CA,坡道機械,0,7.71
RPWNMLQLKHLFFFK86CA,坡道機械,0,7.71
RPSNMLMJLHLFFFK58CA,坡道機械,334000,21.37
RPQNMLMJLHLFFFK38CA,坡道機械,334000,21.37
RPPNMLMJLHLFFFK28CA,坡道平面,746000,39.38
RPPNMLMJLHLFFFK28CA,坡道平面,746000,39.98
RPTNMLQLKHLFFFK56CA,坡道平面,0,43.43
RPSNMLLJLHLFFFK48CA,坡道平面,0,
RPSNMLLJLHLFFFK48CA,坡道平面,0,
RPSNMLLJLHLFFFK48CA,坡道平面,0,
RPSNMLLJLHLFFFK48CA,坡道平面,0,
RPSNMLLJLHLFFFK48CA,坡道平面,0,
RPSNMLLJLHLFFFK48CA,坡道平面,0,
RPQOMLMJLHLFFFK48CA,坡道機械,450000,19.55
RPPOMLMJLHLFFFK38CA,坡道機械,550000,18.83
RPPNMLQLKHLFFDK58CA,坡道機械,0,14.00
RPVNMLMJLHLFFDK68CA,一樓平面,0,
RPUNMLMJLHLFFFK78CA,升降機械,600000,10.19
RPUNMLMJLHLFFFK78CA,升降機械,600000,10.19
RPVNMLNLLHLFFFK56CA,坡道平面,750000,26.43
RPUNMLNLLHLFFFK09CA,坡道平面,750000,26.43
RPXNMLMJLHLFFDK88CA,坡道平面,0,
RPOOMLMJLHLFFBK87CA,坡道平面,820000,6.49
RPSNMLNJLHLFFDK48CA,一樓平面,0,
RPRNMLRJLHLFFDK78CA,其他,0,
