編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLRJNHLFFAB77CA,19,24.38,住家用,見其他登記事項,86年1月31日,二十八層,十三層
RPRNMLRJNHLFFAB77CA,19,1.17,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPRNMLRJNHLFFAB77CA,19,7.45,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPRNMLRJNHLFFAB77CA,19,4.55,共有部份,見其他登記事項,86年1月31日,二十八層,
RPVQMLOJNHLFFAB18CA,23,94.28,住家用,鋼筋混凝土造,81年11月20日,十四層,十四層
RPVQMLOJNHLFFAB18CA,23,10.82,見其他登記事項,鋼筋混凝土造,81年11月20日,十四層,
RPVQMLOJNHLFFAB18CA,23,9.41,共有部份,鋼筋混凝土造,81年11月20日,十四層,
RPOPMLPJNHLFFAB47CA,24,60.19,住家用,鋼筋混凝土造,81年8月7日,五層,二層
RPOPMLPJNHLFFAB47CA,24,4.66,共有部份,鋼筋混凝土造,81年8月7日,五層,
RPQNMLRJNHLFFAB67CA,19,24.38,住家用,見其他登記事項,86年1月31日,二十八層,十三層
RPQNMLRJNHLFFAB67CA,19,1.17,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPQNMLRJNHLFFAB67CA,19,7.45,見其他登記事項,見其他登記事項,86年1月31日,二十八層,
RPQNMLRJNHLFFAB67CA,19,4.55,共有部份,見其他登記事項,86年1月31日,二十八層,
RPROMLQJNHLFFAB77CA,6,261.54,見其他登記事項,見其他登記事項,99年2月2日,三十四層,十二層
RPROMLQJNHLFFAB77CA,6,100.65,見其他登記事項,見其他登記事項,99年2月2日,三十四層,
RPROMLQJNHLFFAB77CA,6,48.82,見其他登記事項,見其他登記事項,99年2月2日,三十四層,
RPWOMLTJNHLFFAB58CA,37,263.29,住商用,鋼筋混凝土造,68年8月24日,四層,一層 二層 三層 四層 騎樓 地下層
RPQOMLTJNHLFFAB97CA,20,26.09,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,十三層
RPQOMLTJNHLFFAB97CA,20,7.32,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLTJNHLFFAB97CA,20,9.03,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLTJNHLFFAB97CA,20,2.77,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPQOMLTJNHLFFAB97CA,20,2.48,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPWOMLKKNHLFFAB77CA,4,105.10,見其他登記事項,鋼筋混凝土造,101年7月23日,九層,一層 騎樓
RPWOMLKKNHLFFAB77CA,4,63.04,見其他登記事項,鋼筋混凝土造,101年7月23日,九層,
RPROMLLKNHLFFAB37CA,34,111.33,住家用,鋼筋混凝土造,70年11月11日,五層,四層
RPRNMLPJNHLFFAB57CA,20,226.09,見其他登記事項,鋼筋混凝土造,85年7月12日,二十五層,二十五層
RPRNMLPJNHLFFAB57CA,20,21.13,見其他登記事項,鋼筋混凝土造,85年7月12日,二十五層,
RPRNMLPJNHLFFAB57CA,20,51.63,見其他登記事項,鋼筋混凝土造,85年7月12日,二十五層,
RPRNMLPJNHLFFAB57CA,20,38.15,見其他登記事項,鋼筋混凝土造,85年7月12日,二十五層,
RPRPMLPJNHLFFAB77CA,26,65.37,商業用,見其他登記事項,79年7月2日,二十一層,十層
RPRPMLPJNHLFFAB77CA,26,32.06,見其他登記事項,見其他登記事項,79年7月20日,二十一層,
