編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTPMLOKNHOFFBA28CA,36,96.90,住家用,鋼筋混凝土造,72年7月15日,六層,四層
RPTPMLOKNHOFFBA28CA,36,18.73,共有部分,鋼筋混凝土造,72年7月15日,六層,
RPROMLNKNHOFFAA77CA,37,147.49,住家用,鋼筋混凝土造,70年12月18日,十二層,四層
RPROMLNKNHOFFAA77CA,37,19.97,共有部分,鋼筋混凝土造,70年12月18日,十二層,
RPTQMLNKNHOFFBA28CA,17,177.15,住家用,鋼筋混凝土造,91年4月12日,十一層,十一層
RPTQMLNKNHOFFBA28CA,17,7.85,共有部分,鋼筋混凝土造,91年4月12日,十一層,
RPTQMLNKNHOFFBA28CA,17,55.46,共有部分,鋼筋混凝土造,91年4月12日,十一層,
RPXOMLOKNHOFFAA48CA,11,.07,見其他登記事項,鋼筋混凝土造,97年4月17日,十五層,一層
RPXOMLOKNHOFFAA48CA,11,.03,共有部分,鋼筋混凝土造,97年4月17日,十五層,
RPXOMLOKNHOFFAA48CA,11,3.97,共有部分,鋼筋混凝土造,97年4月17日,十五層,
RPXOMLOKNHOFFAA48CA,11,45.76,見其他登記事項,鋼筋混凝土造,97年4月17日,十五層,二層
RPXOMLOKNHOFFAA48CA,11,23.56,共有部分,鋼筋混凝土造,97年4月17日,十五層,
RPUOMLNKNHOFFBA18CA,,67.10,,加強磚造,,二層,一層 二層
RPPQMLNKNHOFFCA97CA,41,17.69,住家用,鋼筋混凝土造,67年10月2日,十二層,十層
RPPQMLNKNHOFFCA97CA,41,5.29,共有部分,鋼筋混凝土造,67年10月2日,十二層,
RPPOMLMKOHOFFBA67CA,,86.87,住家用,加強磚造,,四層,四層
RPRNMLPKNHOFFAA87CA,40,94.58,住家用,鋼筋混凝土造,68年7月16日,五層,三層
RPPNMLPKNHOFFAA67CA,,79.91,住家用,鋼筋混凝土造,,四層,四層 陽台
RPXOMLNKNHOFFCA58CA,13,19.79,商業用,鋼筋混凝土造,95年3月23日,十一層,四層
RPXOMLNKNHOFFCA58CA,13,5.96,共有部分,鋼筋混凝土造,95年3月23日,十一層,
RPXOMLNKNHOFFCA58CA,13,3.06,共有部分,鋼筋混凝土造,95年3月23日,十一層,
RPXOMLNKNHOFFCA58CA,13,5.28,共有部分,鋼筋混凝土造,95年3月23日,十一層,
RPVNMLPKNHOFFCA48CA,35,90.07,住家用,鋼筋混凝土造,73年7月27日,五層,一層
RPVOMLOKNHOFFCA48CA,1,56.58,住家用,鋼筋混凝土造,107年3月27日,十五層,十一層
RPVOMLOKNHOFFCA48CA,1,32.69,見其他登記事項,鋼筋混凝土造,107年3月27日,十五層,
RPRQMLNKNHOFFCA18CA,38,88.15,住家用,鋼筋混凝土造,69年12月15日,五層,四層
RPTQMLNKNHOFFCA38CA,40,21.82,住家用,鋼筋混凝土造,68年6月13日,十層,七層
RPTQMLNKNHOFFCA38CA,40,6.15,共有部分,鋼筋混凝土造,68年6月13日,十層,
RPPOMLLLNHOFFCA67CA,10,39.45,見其他登記事項,鋼筋混凝土造,98年3月12日,八層,六層
RPPOMLLLNHOFFCA67CA,10,1.16,共有部分,鋼筋混凝土造,98年3月12日,八層,
RPPOMLLLNHOFFCA67CA,10,20.71,共有部分,鋼筋混凝土造,98年3月12日,八層,
RPQOMLLLNHOFFCA77CA,10,51.58,見其他登記事項,鋼筋混凝土造,98年3月12日,八層,四層
RPQOMLLLNHOFFCA77CA,10,8.78,共有部分,鋼筋混凝土造,98年3月12日,八層,
RPQOMLLLNHOFFCA77CA,10,27.61,共有部分,鋼筋混凝土造,98年3月12日,八層,
RPQOMLLLNHOFFCA77CA,10,27.51,共有部分,鋼筋混凝土造,98年3月12日,八層,
RPXNMLNJOHOFFAA28CA,5,211.18,見其他登記事項,鋼筋混凝土造,102年10月4日,十二層,
