編號,車位類別,車位價格,車位面積平方公尺
Serial number,berth category,berth price,berth area square meter
RPXOMLQKQHOFFAB09CA,坡道機械,650000,
RPPNMLMLQHOFFAB87CA,升降機械,0,
RPXNMLLLQHOFFAB58CA,坡道平面,0,33.40
RPWOMLNKQHOFFBB78CA,坡道機械,0,
RPTOMLNJRHOFFAB38CA,坡道平面,0,
RPQSMLMKQHOFFAB38CA,坡道機械,0,
RPXPMLMKQHOFFBB88CA,升降機械,0,
RPRNMLQKQHOFFBB48CA,坡道平面,0,
RPQNMLPKQHOFFBB28CA,坡道機械,0,
RPXNMLOKQHOFFBB88CA,坡道平面,0,
RPROMLOKQHOFFBB38CA,坡道平面,0,
RPSNMLLMQHOFFBB28CA,坡道機械,0,
RPPOMLKLQHOFFBB87CA,坡道機械,0,21.34
RPOPMLLLQHOFFBB97CA,坡道機械,0,13.62
RPQNMLKLQHOFFBB87CA,坡道機械,0,
RPQNMLNJRHOFFBB08CA,坡道平面,0,21.21
RPQNMLNJRHOFFBB08CA,坡道平面,0,21.21
RPPNMLNJRHOFFBB97CA,坡道平面,1500000,21.21
RPRNMLNJRHOFFBB18CA,坡道機械,0,14.38
RPRNMLNJRHOFFBB18CA,坡道機械,0,14.38
RPRQMLOKQHOFFCB68CA,坡道平面,1500000,29.75
RPTQMLOKQHOFFCB88CA,坡道平面,1300000,29.75
RPTQMLOKQHOFFCB88CA,坡道平面,1300000,29.75
RPUNMLOKQHOFFCB68CA,坡道機械,900000,21.01
RPQNMLOKQHOFFCB28CA,坡道機械,900000,21.01
RPTNMLQKQHOFFCB78CA,坡道平面,1600000,27.50
RPSNMLQKQHOFFCB68CA,坡道平面,1600000,27.50
RPTNMLOKQHOFFCB58CA,坡道機械,900000,21.01
RPUQMLOKQHOFFCB98CA,坡道機械,0,
RPVPMLTKQHOFFCB86CA,坡道平面,0,
RPPPMLKLQHOFFCB08CA,坡道平面,0,16.55
RPPPMLKLQHOFFCB08CA,坡道平面,0,16.55
RPPPMLKLQHOFFCB08CA,坡道平面,0,16.55
RPTNMLMLQHOFFCB48CA,坡道平面,0,30.73
RPTNMLMLQHOFFCB48CA,坡道平面,0,30.73
RPVNMLMJRHOFFCB58CA,坡道平面,1300000,28.17
RPXOMLNJRHOFFCB98CA,坡道平面,0,
RPXOMLNJRHOFFCB98CA,坡道平面,0,
RPWPMLKMQHOFFCB88CA,坡道平面,0,27.22
RPOOMLPJRHOFFCB28CA,坡道平面,1500000,24.92
RPOOMLPJRHOFFCB28CA,坡道平面,1500000,24.92
RPOOMLPJRHOFFCB28CA,坡道平面,1500000,24.92
RPQQMLTJRHOFFCB09CA,坡道平面,0,39.74
RPQNMLLLQHOFFDB18CA,坡道平面,0,27.30
RPQNMLLLQHOFFDB18CA,坡道平面,0,25.78
RPVNMLKLQHOFFFB78CA,坡道平面,900000,33.76
RPRNMLRLQHOFFHB66CA,坡道平面,0,30.32
RPSNMLQKQHOFFIB66CA,坡道平面,660000,15.04
RPVNMLPKQHOFFIB86CA,坡道平面,0,29.10
RPQNMLOLQHOFFIB98CA,坡道機械,750000,15.09
RPQNMLOLQHOFFIB98CA,坡道機械,750000,15.09
RPXNMLQJRHOFFJB27CA,升降機械,0,
RPVNMLPKQHOFFJB96CA,坡道機械,0,
RPRNMLOKQHOFFJB09CA,坡道平面,0,35.79
RPXNMLNLQHOFFFB76DA,坡道平面,0,
