編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTOMLQKQHOFFAA58CA,26,115.83,住家用,鋼筋混凝土造,82年7月15日,七層,七層
RPTOMLQKQHOFFAA58CA,26,45.16,共有部分,鋼筋混凝土造,82年7月15日,七層,
RPPNMLQKQHOFFAA08CA,37,114.03,住家用,鋼筋混凝土造,71年2月25日,五層,二層
RPPNMLQKQHOFFAA08CA,37,9.19,共有部分,鋼筋混凝土造,71年2月25日,五層,
RPXPMLLKRHOFFAA68CA,2,56.53,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,五層
RPXPMLLKRHOFFAA68CA,2,26.20,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,
RPXPMLLKRHOFFAA68CA,2,12.72,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,
RPWPMLLKRHOFFAA58CA,2,62.29,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,五層
RPWPMLLKRHOFFAA58CA,2,28.88,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,
RPWPMLLKRHOFFAA58CA,2,62.81,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,四層
RPWPMLLKRHOFFAA58CA,2,12.72,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,
RPWPMLLKRHOFFAA58CA,2,29.11,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,
RPWPMLLKRHOFFAA58CA,2,12.72,見其他登記事項,鋼筋混凝土造,106年7月25日,五層,
RPPOMLNKQHOFFBA97CA,31,107.85,住家用,鋼筋混凝土造,77年3月15日,六層,六層
RPPOMLNKQHOFFBA97CA,31,16.18,共有部分,鋼筋混凝土造,77年3月15日,六層,
RPSNMLPJRHOFFAA28CA,,33.95,見其他登記事項,見其他登記事項,108年1月24日,十四層,十三層
RPSNMLPJRHOFFAA28CA,,21.06,見其他登記事項,見其他登記事項,108年1月24日,十四層,
RPRNMLPJRHOFFAA18CA,,37.01,見其他登記事項,見其他登記事項,108年1月24日,十四層,九層
RPRNMLPJRHOFFAA18CA,,23.83,見其他登記事項,見其他登記事項,108年1月24日,十四層,
RPQNMLPJRHOFFAA08CA,,37.39,見其他登記事項,見其他登記事項,108年1月24日,十四層,七層
RPQNMLPJRHOFFAA08CA,,23.83,見其他登記事項,見其他登記事項,108年1月24日,十四層,
RPROMLNKQHOFFBA18CA,,74.44,,加強磚造,,二層,一層 二層
RPWOMLKMQHOFFBA58CA,22,27.87,商業用,鋼筋混凝土造,86年5月15日,十層,三層
RPWOMLKMQHOFFBA58CA,22,3.14,共有部分,鋼筋混凝土造,86年5月15日,十層,
RPWOMLKMQHOFFBA58CA,22,6.45,共有部分,鋼筋混凝土造,86年5月15日,十層,
RPPNMLNKQHOFFBA87CA,40,64.26,商業用,預力混凝土造,67年12月15日,十層,五層 六層
RPPNMLNKQHOFFBA87CA,40,17.99,共有部分,預力混凝土造,67年12月15日,十層,
RPXOMLNKQHOFFCA88CA,1,61.56,住家用,鋼筋混凝土造,107年3月27日,十五層,九層
RPXOMLNKQHOFFCA88CA,1,33.85,見其他登記事項,鋼筋混凝土造,107年3月27日,十五層,
