編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVQMLPJKHPFFAH98CA,,50.30,住家用,鋼筋混凝土造,108年10月15日,十五層,二層
RPTQMLNJKHPFFAH58CA,22,84.19,住家用,鋼筋混凝土造,86年9月1日,十七層,三層
RPVQMLPJKHPFFAH98CA,,49.84,見其他登記事項,鋼筋混凝土造,108年10月15日,十五層,
RPTQMLNJKHPFFAH58CA,22,6.97,共有部份,鋼筋混凝土造,86年9月1日,十七層,
RPTQMLNJKHPFFAH58CA,22,18.61,共有部份,鋼筋混凝土造,86年9月1日,十七層,
RPPRMLOJKHPFFAH38CA,2,222.26,住家用,鋼筋混凝土造,107年1月26日,二十六層,十七層
RPPRMLOJKHPFFAH38CA,2,46.18,見其他登記事項,鋼筋混凝土造,107年1月26日,二十六層,
RPPRMLOJKHPFFAH38CA,2,113.57,見其他登記事項,鋼筋混凝土造,107年1月26日,二十六層,
RPPRMLPJKHPFFAH48CA,1,60.33,住家用,鋼筋混凝土造,107年7月9日,十三層,十三層
RPPRMLPJKHPFFAH48CA,1,64.40,見其他登記事項,鋼筋混凝土造,107年7月9日,十三層,
RPOOMLNJLHPFFAH97CA,33,121.79,住家用,鋼筋混凝土造,75年6月27日,二層,一層 二層 夾層
RPVOMLOJKHPFFAH68CA,18,57.76,住家用,鋼筋混凝土造,90年7月9日,九層,三層
RPVOMLOJKHPFFAH68CA,18,40.42,共有部份,鋼筋混凝土造,90年7月9日,九層,
RPVOMLOJKHPFFAH68CA,18,9.64,共有部份,鋼筋混凝土造,90年7月9日,九層,
RPXNMLPJKHPFFBH98CA,27,12.01,共有部分,鋼筋混凝土造,82年5月3日,十二層,
RPXNMLPJKHPFFBH98CA,27,37.08,見其他登記事項,鋼筋混凝土造,82年5月3日,十二層,地下一層 地下二層
RPXNMLPJKHPFFBH98CA,27,85.18,住家用,鋼筋混凝土造,82年5月3日,十二層,十一層
RPXNMLPJKHPFFBH98CA,27,9.71,共有部分,鋼筋混凝土造,82年5月3日,十二層,
RPTNMLPJKHPFFBH58CA,26,146.62,見其他登記事項,鋼筋混凝土造,82年11月22日,六層,一層 地下層
RPTNMLPJKHPFFBH58CA,26,5.59,共有部分,鋼筋混凝土造,82年11月22日,六層,
RPTNMLPJKHPFFBH58CA,26,7.67,共有部分,鋼筋混凝土造,82年11月22日,六層,
RPWOMLOJLHPFFAH88CA,1,156.97,見其他登記事項,見其他登記事項,108年2月14日,四層,三層
RPWOMLOJLHPFFAH88CA,1,45.73,見其他登記事項,見其他登記事項,108年2月14日,四層,
RPOPMLOJKHPFFBH18CA,40,110.00,住家用,加強磚造,68年8月13日,二層,一層 二層 騎樓
RPVNMLMKKHPFFAH48CA,11,.09,見其他登記事項,鋼筋混凝土造,98年1月16日,九層,一層
RPVNMLMKKHPFFAH48CA,11,.00,共有部份,鋼筋混凝土造,98年1月16日,十一層,
RPVNMLMKKHPFFAH48CA,11,32.76,共有部份,鋼筋混凝土造,98年1月16日,十一層,
RPRQMLQJKHPFFBH78CA,4,168.13,見其他登記事項,鋼筋混凝土造,104年10月12日,十五層,十一層
RPRQMLQJKHPFFBH78CA,4,142.52,見其他登記事項,鋼筋混凝土造,104年10月12日,十五層,
RPUPMLMKKHPFFAH58CA,8,86.16,見其他登記事項,鋼筋混凝土造,101年6月18日,十一層,十一層
RPUPMLMKKHPFFAH58CA,8,16.46,見其他登記事項,鋼筋混凝土造,101年6月18日,十一層,
RPUPMLMKKHPFFAH58CA,8,39.30,見其他登記事項,鋼筋混凝土造,101年6月18日,十一層,
RPOOMLOJKHPFFBH08CA,38,141.92,住家用,加強磚造,71年6月1日,二層,一層 二層
RPWQMLRJKHPFFBH76CA,3,82.75,見其他登記事項,鋼筋混凝土造,105年9月10日,十四層,十二層
RPWQMLRJKHPFFBH76CA,3,22.23,見其他登記事項,鋼筋混凝土造,105年9月10日,十四層,
RPWQMLRJKHPFFBH76CA,3,50.58,見其他登記事項,鋼筋混凝土造,105年9月10日,十五層,
RPPQMLQJKHPFFBH58CA,4,168.13,見其他登記事項,鋼筋混凝土造,104年10月12日,十五層,五層
RPPQMLQJKHPFFBH58CA,4,142.12,見其他登記事項,鋼筋混凝土造,104年10月12日,十五層,
RPWNMLKKKHPFFBH48CA,5,80.27,見其他登記事項,鋼筋混凝土造,103年7月21日,十五層,八層
RPWNMLKKKHPFFBH48CA,5,47.57,見其他登記事項,鋼筋混凝土造,103年7月21日,十五層,
RPWNMLKKKHPFFBH48CA,5,22.18,見其他登記事項,鋼筋混凝土造,103年7月21日,十五層,
RPSQMLRJKHPFFBH98CA,3,102.98,見其他登記事項,鋼筋混凝土造,105年9月10日,十五層,十三層
RPSQMLRJKHPFFBH98CA,3,51.72,見其他登記事項,鋼筋混凝土造,105年9月10日,十五層,
RPSQMLRJKHPFFBH98CA,3,29.54,見其他登記事項,鋼筋混凝土造,105年9月10日,十五層,
RPQOMLRJKHPFFBH58CA,15,38.29,住家用,鋼筋混凝土造,94年3月1日,十四層,九層
RPQOMLRJKHPFFBH58CA,15,5.47,共有部分,鋼筋混凝土造,94年3月1日,十四層,
RPQOMLRJKHPFFBH58CA,15,7.57,共有部分,鋼筋混凝土造,94年3月1日,十四層,
RPQOMLRJKHPFFBH58CA,15,.17,共有部分,鋼筋混凝土造,94年3月1日,十四層,
RPWOMLOJKHPFFBH88CA,16,22.94,住家用,鋼筋混凝土造,93年4月10日,十層,二層
RPWOMLOJKHPFFBH88CA,16,6.32,共有部分,鋼筋混凝土造,93年4月10日,十層,
RPWOMLOJKHPFFBH88CA,16,.67,共有部分,鋼筋混凝土造,93年4月10日,十層,
RPWOMLOJKHPFFBH88CA,16,2.39,共有部分,鋼筋混凝土造,93年4月10日,十層,
