編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLOJNHMFFAW07CA,1,44.24,見其他登記事項,鋼筋混凝土造,105年1月8日,三層,一層
RPRNMLOJNHMFFAW07CA,1,3.24,見其他登記事項,鋼筋混凝土造,105年1月8日,三層,
RPPNMLOJNHMFFAW86CA,,97.65,見其他登記事項,鋼筋混凝土造,105年12月6日,十層,二層
RPPNMLOJNHMFFAW86CA,,38.01,見其他登記事項,鋼筋混凝土造,105年12月6日,十層,
RPSNMLSJNHMFFAW57CA,,249.32,住家用,鋼筋混凝土造,106年3月7日,三層,一層 二層 三層
RPVNMLNJNHMFFAW37CA,1,82.60,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,五層
RPVNMLNJNHMFFAW37CA,1,24.15,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,
RPVNMLNJNHMFFAW37CA,1,9.94,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,
RPVNMLNJNHMFFAW37CA,1,9.94,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,
RPVNMLNJNHMFFAW37CA,1,.00,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,八層
RPSNMLLKNHMFFAW96CA,1,82.60,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,六層
RPSNMLLKNHMFFAW96CA,1,24.15,見其他登記事項,鋼筋混凝土造,105年4月21日,八層,
RPOOMLRKNHMFFAW27CA,,69.76,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,一層
RPOOMLRKNHMFFAW27CA,,6.28,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,
RPPOMLRKNHMFFAW37CA,,24.90,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,三層
RPPOMLRKNHMFFAW37CA,,3.28,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,
RPQNMLSKNHMFFAW57DA,1,78.13,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,一層
RPQNMLSKNHMFFAW57DA,1,12.57,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,
RPQNMLSKNHMFFAW57DA,1,3.81,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,
RPPNMLSKNHMFFAW37CA,7,193.55,見其他登記事項,鋼筋混凝土造,98年11月9日,三層,一層 二層 三層
RPQNMLTJOHMFFAW67DA,2,64.26,見其他登記事項,鋼筋混凝土造,104年4月2日,三層,二層
RPQNMLTJOHMFFAW67DA,2,18.98,見其他登記事項,鋼筋混凝土造,104年4月2日,三層,
RPSNMLMKNHMFFAW17DA,,99.31,見其他登記事項,鋼筋混凝土造,105年11月25日,三層,一層
RPSNMLMKNHMFFAW17DA,,16.24,見其他登記事項,鋼筋混凝土造,105年11月25日,三層,
RPPNMLQKNHMFFAW27DA,,71.67,見其他登記事項,鋼筋混凝土造,106年3月10日,三層,三層
RPPNMLQKNHMFFAW27DA,,6.16,見其他登記事項,鋼筋混凝土造,106年3月10日,三層,
RPUNMLMKNHMFFAW37DA,,74.38,見其他登記事項,鋼筋混凝土造,105年12月28日,三層,三層
RPUNMLMKNHMFFAW37DA,,6.78,見其他登記事項,鋼筋混凝土造,105年12月28日,三層,
RPPOMLMKNHMFFAW86CA,2,94.50,見其他登記事項,鋼筋混凝土造,104年7月21日,三層,二層
RPPOMLMKNHMFFAW86CA,2,48.87,見其他登記事項,鋼筋混凝土造,104年7月21日,三層,
RPTOMLRKNHMFFAW77CA,1,23.66,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPRNMLPKNHMFFAW27CA,3,85.11,見其他登記事項,鋼筋混凝土造,103年3月17日,三層,二層
RPRNMLPKNHMFFAW27CA,3,6.79,見其他登記事項,鋼筋混凝土造,103年3月17日,三層,
RPPNMLPKNHMFFAW07CA,1,75.21,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,四層
RPPNMLPKNHMFFAW07CA,1,6.19,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPPNMLPKNHMFFAW07CA,1,8.31,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPPNMLPKNHMFFAW07CA,1,7.84,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPOOMLMKNHMFFAW76CA,2,31.72,見其他登記事項,鋼筋混凝土造,103年11月13日,三層,三層
RPOOMLMKNHMFFAW76CA,2,4.36,見其他登記事項,鋼筋混凝土造,103年11月13日,三層,
RPPNMLTJOHMFFAW57DA,2,64.26,見其他登記事項,鋼筋混凝土造,104年4月2日,三層,二層
RPPNMLTJOHMFFAW57DA,2,18.98,見其他登記事項,鋼筋混凝土造,104年4月2日,三層,
RPOOMLQKNHMFFAW17CA,,172.43,住家用,鋼筋混凝土造,105年11月23日,三層,一層 二層 三層
RPROMLRKNHMFFAW57CA,,58.25,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,三層
RPROMLRKNHMFFAW57CA,,6.69,見其他登記事項,鋼筋混凝土造,105年11月16日,三層,
RPVNMLRKNHMFFAW87CA,,76.76,見其他登記事項,鋼筋混凝土造,105年10月17日,三層,三層
RPVNMLRKNHMFFAW87CA,,11.23,見其他登記事項,鋼筋混凝土造,105年10月17日,三層,
RPVNMLQKNHMFFAW77CA,1,74.80,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,四層
RPVNMLQKNHMFFAW77CA,1,11.84,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPVNMLQKNHMFFAW77CA,1,6.15,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPVNMLQKNHMFFAW77CA,1,8.27,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
RPVNMLQKNHMFFAW77CA,1,7.68,見其他登記事項,鋼筋混凝土造,104年12月1日,十層,
