鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
台東市,房地(土地+建物),臺東縣臺東市長沙街41巷1~30號,193.0,住,,,1051001,土地2建物1車位0,全,一層,透天厝,住家用,見其他登記事項,0620404,100.8,3,2,1,有,無,3280000,32540,,0.0,0,,RPSNMLLJJILFFAV98CA
台東市,土地,新生段541~570地號,50.0,住,,,1051017,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3628800,72576,,0.0,0,,RPTNMLLJJILFFAV09CA
台東市,土地,東農段61~90地號,451.2,農,,,1051023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1200000,2660,,0.0,0,,RPSNMLMJJILFFAV09CA
台東市,房地(土地+建物),臺東縣臺東市正氣北路151~180號,100.0,住,,,1050924,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0670929,121.22,6,2,6,有,無,12550000,103531,,0.0,0,,RPTNMLMJJILFFAV56CA
台東市,房地(土地+建物),臺東縣臺東市中興路三段275巷46弄1~30號,130.28,住,,,1051020,土地1建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1050617,243.89,5,2,6,有,無,9000000,36902,,0.0,0,,RPQNMLNJJILFFAV98CA
台東市,房地(土地+建物),臺東縣臺東市東海里長沙街170巷7弄1~30號,52.96,住,,,1050926,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0821203,113.76,4,1,2,有,有,4500000,39557,,0.0,0,,RPSNMLSJJILFFAV07CA
台東市,房地(土地+建物),臺東縣臺東市康樂里康樂路131巷5弄1~30號,23.41,住,,,1051005,土地4建物1車位0,二層,五層,公寓(5樓含以下無電梯),見其他登記事項,鋼筋混凝土造,0840601,93.11999999999999,3,2,2,有,無,2500000,26847,,0.0,0,,RPQNMLSJJILFFAV86CA
台東市,土地,台東段1~30地號,84.0,住,,,1041028,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,714000,8500,,0.0,0,親友、員工或其他特殊關係間之交易。,RPQNMLKMJILFFAV98CA
成功鎮,土地,玉港段211~240地號,780.33,,風景區,農牧用地,1051025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,433000,555,,0.0,0,,RPRNMLRJJILFFBV96CA
