編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLPKKHOFFBQ09CA,15,182.33,見其他登記事項,鋼筋混凝土造,93年3月26日,四層,一層 二層 三層 四層
RPPNMLPKKHOFFBQ09CA,15,5.48,見其他登記事項,鋼筋混凝土造,93年3月26日,三層,
RPTNMLSKKHOFFCQ27CA,24,89.03,見其他登記事項,鋼筋混凝土造,83年8月10日,七層,四層
RPTNMLSKKHOFFCQ27CA,24,9.87,共有部份,鋼筋混凝土造,83年8月10日,七層,
RPTNMLSKKHOFFCQ27CA,24,9.89,共有部份,鋼筋混凝土造,83年8月10日,七層,
RPRNMLQKKHOFFCQ86CA,37,115.13,住家用,鋼筋混凝土加強磚造,70年12月14日,二層,一層 二層 電梯樓梯間
RPPNMLQKKHOFFBQ56CA,35,113.52,住家用,鋼筋混凝土加強磚造,72年12月27日,二層,一層 二層 騎樓
RPPNMLOLKHOFFCQ56CA,26,155.81,見其他登記事項,鋼筋混凝土造,81年12月23日,三層,一層 二層 三層 電梯樓梯間
RPVNMLOKKHOFFDQ17CA,14,19.73,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,二層
RPVNMLOKKHOFFDQ17CA,14,7.22,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,
SPVNMLOKKHOFFDQ27CA,14,19.73,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,二層
SPVNMLOKKHOFFDQ27CA,14,7.22,見其他登記事項,鋼筋混凝土造,94年2月4日,五層,
RPTNMLSKKHOFFBQ27DA,64,9.00,住商用,見其他登記事項,44年7月15日,二層,一層 二層
RPSNMLPLKHOFFEQ37EA,26,37.23,住家用,鋼筋混凝土造,82年4月1日,十八層,十三層
RPQNMLQKKHOFFDQ86CA,4,268.56,見其他登記事項,鋼筋混凝土造,103年9月29日,四層,一層 二層 三層 四層 見其他登記事項
RPPNMLTJLHOFFDQ07CA,20,124.21,住家用,鋼筋混凝土造,87年11月24日,三層,一層 二層 三層
RPWNMLMKLHOFFDQ17CA,23,148.84,住家用,鋼筋混凝土加強磚造,84年9月12日,三層,一層 二層 三層
RPQNMLPKKHOFFBQ56CA,12,225.90,住家用,鋼筋混凝土造,96年3月26日,四層,一層 二層 三層 四層
RPSNMLKLKHOFFBQ98CA,37,115.88,住商用,鋼筋混凝土加強磚造,70年12月28日,二層,一層 二層
RPRNMLLLKHOFFCQ66EA,58,59.40,見其他登記事項,見其他登記事項,49年8月15日,二層,一層 二層 騎樓
SPOOMLKLKHOFFBQ78CA,9,1.06,見其他登記事項,鋼筋混凝土造,98年11月11日,二層,
RPQNMLOLKHOFFBQ56CA,22,89.51,住家用,鋼筋混凝土造,85年11月23日,七層,七層
RPQNMLOLKHOFFBQ56CA,22,23.44,見其他登記事項,鋼筋混凝土造,85年11月23日,七層,
RPQNMLOLKHOFFBQ56CA,22,12.15,見其他登記事項,鋼筋混凝土造,85年11月23日,七層,
RPOOMLKLKHOFFBQ68CA,9,269.24,住商用,鋼筋混凝土造,98年11月11日,四層,一層 二層 三層 四層
