編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLNKKHOFFAG08CA,25,172.74,住家用,鋼筋混凝土造,83年4月20日,四層,一層 二層
RPPNMLMKKHOFFBG77CA,24,39.78,住家用,鋼筋混凝土造,83年12月12日,十四層,一層
RPPNMLMKKHOFFBG77CA,24,19.79,共有部分,鋼筋混凝土造,83年12月12日,十四層,
RPSNMLMKKHOFFBG08CA,36,29.63,商業用,鋼筋混凝土造,71年10月1日,九層,七層
RPSNMLMKKHOFFBG08CA,36,7.36,共有部分,鋼筋混凝土造,71年10月1日,九層,
RPPOMLNKKHOFFBG97CA,24,68.34,住家用,鋼筋混凝土造,83年7月22日,五層,五層
RPPOMLNKKHOFFBG97CA,24,12.32,共有部分,鋼筋混凝土造,83年7月22日,五層,
RPOOMLNKKHOFFBG87CA,22,142.19,見其他登記事項,鋼筋混凝土造,86年3月12日,八層,一層 地下一層
RPOOMLNKKHOFFBG87CA,22,45.57,共有部分,鋼筋混凝土造,86年3月12日,八層,
RPSNMLQLKHOFFAG48CA,20,24.05,住家用,鋼筋混凝土造,88年1月28日,十四層,十一層
RPSNMLQLKHOFFAG48CA,20,18.27,見其他登記事項,鋼筋混凝土造,88年1月28日,十四層,
RPUNMLMKKHOFFAG18CA,1,46.05,見其他登記事項,鋼筋混凝土造,106年11月24日,四層,三層
RPUNMLMKKHOFFAG18CA,1,14.57,見其他登記事項,鋼筋混凝土造,106年11月24日,四層,
RPUNMLMKKHOFFAG18CA,1,9.94,見其他登記事項,鋼筋混凝土造,106年11月24日,四層,
RPQNMLMKKHOFFAG77CA,13,213.22,見其他登記事項,鋼筋混凝土造,95年4月25日,三層,一層 二層 三層
RPSNMLOKKHOFFBG48EA,37,112.05,住家用,鋼筋混凝土加強磚造,70年10月24日,三層,一層 二層 三層
RPSOMLOKKHOFFBG38CA,10,309.64,見其他登記事項,見其他登記事項,97年8月28日,四層,一層 二層 三層 四層 地下層
RPSOMLOKKHOFFBG38CA,10,294.72,見其他登記事項,見其他登記事項,97年8月28日,四層,一層 二層 三層 四層 地下層
RPSOMLOKKHOFFBG38CA,10,28.21,共有部分,見其他登記事項,97年8月28日,四層,
RPSOMLOKKHOFFBG38CA,10,28.21,共有部分,見其他登記事項,97年8月28日,四層,
RPRNMLNKKHOFFBG08CA,,175.88,見其他登記事項,鋼筋混凝土造,107年10月5日,四層,二層 三層 四層 見其他登記事項
RPROMLOKKHOFFBG28CA,10,282.93,見其他登記事項,見其他登記事項,97年8月28日,四層,一層 二層 三層 四層 地下層
RPROMLOKKHOFFBG28CA,10,28.21,共有部分,見其他登記事項,97年8月28日,四層,
RPQOMLQLKHOFFBG48CA,1,117.31,見其他登記事項,鋼筋混凝土造,106年7月24日,九層,九層
RPQOMLQLKHOFFBG48CA,1,152.83,見其他登記事項,鋼筋混凝土造,106年7月24日,九層,
RPOOMLSKKHOFFBG38CA,10,48.66,農舍,見其他登記事項,97年12月15日,一層,一層
RPSOMLSJLHOFFAG68CA,8,193.81,住家用,鋼筋混凝土造,100年3月3日,三層,一層 二層 三層
RPWNMLTKKHOFFAG09CA,6,192.35,農舍,鋼筋混凝土造,101年9月10日,二層,一層 二層
RPSNMLLLKHOFFAG97CA,21,110.27,住家用,鋼筋混凝土造,87年6月2日,四層,三層 四層
RPSNMLLLKHOFFAG97CA,21,43.10,見其他登記事項,鋼筋混凝土造,87年6月2日,四層,
RPPNMLOKKHOFFAG87CA,23,35.31,住家用,鋼筋混凝土造,84年10月16日,十層,五層
RPPNMLOKKHOFFAG87CA,23,10.31,見其他登記事項,鋼筋混凝土造,84年10月16日,十層,
RPPNMLOKKHOFFAG87CA,23,4.03,見其他登記事項,鋼筋混凝土造,84年10月16日,十層,
RPSOMLSKKHOFFAG68CA,7,215.51,住家用,鋼筋混凝土造,101年7月5日,三層,一層 二層 三層
RPOOMLPKKHOFFBG08CA,20,40.10,住家用,鋼筋混凝土造,87年11月2日,九層,八層
RPOOMLPKKHOFFBG08CA,20,6.72,共有部分,鋼筋混凝土造,87年11月2日,九層,
RPOOMLPKKHOFFBG08CA,20,15.19,共有部分,鋼筋混凝土造,87年11月2日,九層,
RPWNMLMLKHOFFBG58CA,47,96.30,住家用,鋼筋混凝土加強磚造,60年12月24日,二層,一層 二層
RPTNMLOKKHOFFBG38CA,37,97.00,住家用,鋼筋混凝土加強磚造,70年12月7日,二層,一層 二層
RPROMLLLKHOFFBG08CA,1,47.65,見其他登記事項,鋼筋混凝土造,107年4月27日,二十三層,三層
RPROMLLLKHOFFBG08CA,1,36.36,見其他登記事項,鋼筋混凝土造,107年4月27日,二十三層,
RPTOMLLLKHOFFBG28CA,1,47.65,見其他登記事項,鋼筋混凝土造,107年4月27日,二十三層,三層
RPTOMLLLKHOFFBG28CA,1,36.36,見其他登記事項,鋼筋混凝土造,107年4月27日,二十三層,
RPTNMLMLKHOFFBG28CA,25,98.81,住家用,鋼筋混凝土造,83年1月24日,五層,一層 騎樓 夾層
RPTNMLMLKHOFFBG28CA,25,13.83,共有部分,鋼筋混凝土造,83年1月24日,五層,
RPUNMLQLKHOFFBG78CA,10,9.90,農舍,見其他登記事項,97年9月1日,一層,一層
RPPNMLLKLHOFFBG77CA,19,87.34,住家用,鋼筋混凝土造,88年8月31日,八層,七層
RPPNMLLKLHOFFBG77CA,19,48.02,共有部分,鋼筋混凝土造,88年8月31日,八層,
RPPNMLSKKHOFFBG38CA,23,104.13,住家用,鋼筋混凝土造,84年9月25日,七層,五層
RPPNMLSKKHOFFBG38CA,23,13.82,共有部分,鋼筋混凝土造,84年9月25日,七層,
RPPNMLSKKHOFFBG38CA,23,18.49,共有部分,鋼筋混凝土造,84年9月25日,七層,
RPSNMLPKKHOFFBG38CA,8,204.89,見其他登記事項,見其他登記事項,99年12月30日,三層,一層 二層 三層 見其他登記事項
RPPNMLQKKHOFFBG18CA,12,49.00,住家用,鋼筋混凝土造,95年9月21日,十四層,十三層
RPPNMLQKKHOFFBG18CA,12,1.37,共有部分,鋼筋混凝土造,95年9月21日,十四層,
RPPNMLQKKHOFFBG18CA,12,17.60,共有部分,鋼筋混凝土造,95年9月21日,十四層,
RPPNMLQKKHOFFBG18CA,12,8.69,共有部分,鋼筋混凝土造,95年9月21日,十四層,
RPUNMLPKKHOFFBG58CA,24,152.20,住家用,鋼筋混凝土造,83年10月17日,三層,一層 二層 三層
RPTNMLKLKHOFFBG08CA,25,47.11,住家用,鋼筋混凝土造,83年6月21日,七層,二層
RPTNMLKLKHOFFBG08CA,25,4.93,共有部分,鋼筋混凝土造,83年6月21日,七層,
RPTNMLKLKHOFFBG08CA,25,31.16,共有部分,鋼筋混凝土造,83年6月21日,七層,
RPPOMLKLKHOFFAG67CA,25,209.06,見其他登記事項,鋼筋混凝土造,83年2月4日,三層,一層 二層 三層
RPRNMLSKKHOFFAG48CA,1,430.98,見其他登記事項,鋼筋混凝土造,107年2月14日,四層,一層 二層 三層 四層 見其他登記事項
RPOOMLRJLHOFFBG28CA,23,21.28,住家用,鋼筋混凝土造,85年2月26日,五層,五層
RPOOMLRJLHOFFBG28CA,23,5.69,共有部分,鋼筋混凝土造,85年2月26日,五層,
RPQOMLSKKHOFFAG48CA,38,211.71,住家用,鋼筋混凝土造,70年2月13日,三層,一層 二層 三層 騎樓
RPSNMLOKKHOFFAG18CA,5,135.28,農舍,鋼筋混凝土造,103年2月18日,二層,一層 二層
RPPNMLQKKHOFFAG08CA,37,104.62,住家用,鋼筋混凝土加強磚造,70年12月23日,二層,一層 二層
RPSOMLLLKHOFFAG08CA,3,189.40,見其他登記事項,見其他登記事項,104年9月30日,三層,一層 二層 三層 見其他登記事項
RPQNMLTKKHOFFAG48CA,14,194.83,住家用,鋼筋混凝土造,94年4月6日,三層,一層 二層 三層
RPUNMLRKMHOFFAG88CA,1,427.72,見其他登記事項,鋼筋混凝土造,107年2月14日,四層,一層 二層 三層 四層 見其他登記事項
RPSNMLNKLHOFFAG18CA,21,65.54,住家用,鋼筋混凝土造,87年5月22日,十二層,六層
RPSNMLNKLHOFFAG18CA,21,7.29,見其他登記事項,鋼筋混凝土造,87年5月22日,十二層,
RPSNMLNKLHOFFAG18CA,21,15.65,見其他登記事項,鋼筋混凝土造,87年5月22日,十二層,
RPRNMLRKKHOFFAG38CA,34,120.93,住家用,鋼筋混凝土造,74年1月10日,三層,一層 二層 三層
RPSNMLSKKHOFFAG58CA,,165.16,住家用,見其他登記事項,107年8月9日,三層,一層 二層 三層
RPSNMLRJLHOFFAG48CA,26,152.78,住家用,鋼筋混凝土加強磚造,82年6月29日,二層,一層 二層
RPPNMLTKKHOFFAG38CA,24,116.73,商業用,鋼筋混凝土造,83年12月27日,六層,一層 騎樓
RPPNMLTKKHOFFAG38CA,24,17.24,見其他登記事項,鋼筋混凝土造,83年12月27日,六層,
RPRNMLNLKHOFFAG08CA,19,50.52,住家用,鋼筋混凝土造,89年6月2日,六層,二層
RPRNMLNLKHOFFAG08CA,19,20.42,見其他登記事項,鋼筋混凝土造,89年6月2日,六層,
RPQNMLPJLHOFFAG08CA,3,48.38,住家用,鋼筋混凝土造,105年5月9日,三層,一層 二層 三層
RPQNMLNLKHOFFAG97CA,106,121.30,住家用,磚造,2年1月1日,一層,一層
