編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLNKKHOFFAB08CA,50,89.80,住家用,見其他登記事項,57年10月19日,二層,一層 二層
RPPNMLOKKHOFFAB37CA,50,127.61,商業用,見其他登記事項,58年1月29日,二層,一層 二層 騎樓
RPRNMLMKKHOFFAB37CA,50,94.50,商業用,見其他登記事項,57年12月4日,二層,一層 二層 騎樓
RPSOMLPKKHOFFAB87CA,20,51.85,住家用,鋼筋混凝土造,87年9月30日,十二層,六層
RPSOMLPKKHOFFAB87CA,20,14.09,共有部份,鋼筋混凝土造,87年9月30日,十三層,
RPQNMLNKKHOFFBB47CA,42,22.54,商業用,鋼筋混凝土造,65年11月22日,十層,六層
RPUOMLMKKHOFFBB87CA,48,139.18,住家用,鋼筋混凝土加強磚造,60年1月20日,二層,一層 二層
RPXNMLOKKHOFFBB28CA,25,97.91,住家用,鋼筋混凝土造,82年10月28日,十二層,三層
RPXNMLOKKHOFFBB28CA,25,11.53,共有部份,鋼筋混凝土造,82年10月28日,十二層,
RPVOMLMKKHOFFBB97CA,39,82.44,商業用,鋼筋混凝土造,68年7月18日,五層,一層 騎樓
RPXNMLMKKHOFFBB08CA,40,79.83,住家用,鋼筋混凝土造,68年3月26日,五層,五層
RPVNMLMKKHOFFBB87CA,24,34.33,商業用,鋼筋混凝土造,83年8月10日,十二層,五層
RPVNMLMKKHOFFBB87CA,24,19.01,共有部份,鋼筋混凝土造,83年8月10日,十二層,
RPVOMLPKKHOFFBB28CA,1,70.28,見其他登記事項,鋼筋混凝土造,107年5月2日,十一層,六層
RPVOMLPKKHOFFBB28CA,1,72.89,見其他登記事項,鋼筋混凝土造,107年5月2日,十一層,
RPUOMLNKKHOFFBB97CA,18,180.23,住家用,鋼筋混凝土造,90年1月20日,五層,一層 二層 三層 四層 五層
RPUOMLNKKHOFFBB97CA,18,70.34,停車空間,鋼筋混凝土造,90年1月20日,五層,
RPTPMLOKKHOFFBB08CA,37,75.62,住家用,鋼筋混凝土造,71年2月26日,五層,四層
RPUPMLOKKHOFFBB18CA,8,179.95,住家用,鋼筋混凝土造,100年1月27日,十二層,二層
RPUPMLOKKHOFFBB18CA,8,109.13,見其他登記事項,鋼筋混凝土造,100年1月27日,十二層,
RPUPMLOKKHOFFBB18CA,8,69.48,見其他登記事項,鋼筋混凝土造,100年1月27日,十二層,
RPVPMLPKKHOFFBB38CA,37,68.95,住家用,鋼筋混凝土造,70年12月12日,八層,八層
RPVPMLPKKHOFFBB38CA,37,14.63,共有部份,鋼筋混凝土造,70年12月12日,八層,
RPVPMLPKKHOFFBB38CA,37,10.67,共有部份,鋼筋混凝土造,70年12月12日,八層,
RPXNMLKLKHOFFBB97CA,,82.47,見其他登記事項,鋼筋混凝土造,107年9月7日,十五層,九層
RPXNMLKLKHOFFBB97CA,,21.19,見其他登記事項,鋼筋混凝土造,107年9月7日,十五層,
