編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUSMLRKNHNFFAF66CA,23,76.36,住家用,鋼筋混凝土造,84年9月7日,十二層,十層
RPUSMLRKNHNFFAF66CA,23,11.66,共有部份,鋼筋混凝土造,84年9月7日,十二層,
RPPQMLQKNHNFFAF48CA,,90.28,住家用,鋼筋混凝土造,,五層,三層
RPROMLOKNHNFFAF28CA,45,74.73,住家用,加強磚造,62年7月27日,四層,三層 陽台
RPWQMLMLNHNFFAF88CA,,104.04,見其他登記事項,鋼筋混凝土造,107年1月4日,二十三層,四層
RPWQMLMLNHNFFAF88CA,,31.65,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPWQMLMLNHNFFAF88CA,,43.58,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPPRMLMLNHNFFAF28CA,,56.77,見其他登記事項,鋼筋混凝土造,107年1月4日,二十一層,八層
RPPRMLMLNHNFFAF28CA,,23.83,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPPRMLMLNHNFFAF28CA,,31.65,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPWRMLMLNHNFFAF98CA,2,20.48,見其他登記事項,鋼筋混凝土造,105年3月16日,十四層,三層
RPWRMLMLNHNFFAF98CA,2,17.99,見其他登記事項,鋼筋混凝土造,105年3月16日,十四層,
RPXQMLMLNHNFFAF98CA,,56.77,見其他登記事項,鋼筋混凝土造,107年1月4日,二十一層,四層
RPXQMLMLNHNFFAF98CA,,23.83,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPUQMLMLNHNFFAF68CA,,99.98,見其他登記事項,鋼筋混凝土造,107年1月4日,二十三層,十八層
RPUQMLMLNHNFFAF68CA,,41.88,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPOSMLMLNHNFFAF28CA,,104.78,見其他登記事項,鋼筋混凝土造,107年1月4日,二十三層,四層
RPOSMLMLNHNFFAF28CA,,43.92,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPVRMLMLNHNFFAF88CA,,55.57,見其他登記事項,鋼筋混凝土造,107年1月4日,二十三層,三層
RPVRMLMLNHNFFAF88CA,,23.26,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPURMLOKNHNFFAF88CA,9,119.33,住家用,鋼筋混凝土造,98年7月21日,七層,七層
RPURMLOKNHNFFAF88CA,9,48.52,共有部份,鋼筋混凝土造,98年7月21日,七層,
RPQSMLMLNHNFFAF48CA,,99.98,見其他登記事項,鋼筋混凝土造,107年1月4日,二十三層,三層
RPQSMLMLNHNFFAF48CA,,41.88,見其他登記事項,鋼筋混凝土造,107年1月4日,二十四層,
RPUOMLLLNHNFFAF38CA,,91.44,商業用,鋼筋混凝土造,,四層,一層
RPXRMLMLNHNFFAF09CA,,55.57,見其他登記事項,鋼筋混凝土造,107年1月4日,二十三層,六層
