編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSOMLQJKHIFFAO58CA,,.08,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPSOMLQJKHIFFAO58CA,,39.71,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPROMLQJKHIFFAO48CA,,.08,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPROMLQJKHIFFAO48CA,,39.71,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPUOMLQJKHIFFAO78CA,,.08,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPUOMLQJKHIFFAO78CA,,39.71,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPTOMLQJKHIFFAO68CA,,.08,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPTOMLQJKHIFFAO68CA,,39.71,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPVOMLQJKHIFFAO88CA,,.08,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPVOMLQJKHIFFAO88CA,,39.71,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPXOMLQJKHIFFAO09CA,,.08,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPXOMLQJKHIFFAO09CA,,39.71,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPOPMLQJKHIFFAO28CA,,.08,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPOPMLQJKHIFFAO28CA,,39.71,共有部分,鋼筋混凝土造,101年10月29日,十四層,
RPPPMLQJKHIFFAO38CA,,.16,辦公室,鋼筋混凝土造,101年10月29日,十四層,一層
RPPPMLQJKHIFFAO38CA,,79.43,共有部分,鋼筋混凝土造,101年10月29日,十四層,
SPPPMLQJKHIFFAO48CA,,102.25,見其他登記事項,鋼筋混凝土造,101年10月29日,十四層,十一層
SPSOMLQJKHIFFAO68CA,,92.89,見其他登記事項,鋼筋混凝土造,101年10月29日,十四層,十四層
SPPPMLQJKHIFFAO48CA,,27.41,共有部分,鋼筋混凝土造,101年10月29日,十四層,
SPPPMLQJKHIFFAO48CA,,22.05,共有部分,鋼筋混凝土造,101年10月29日,十四層,
SPSOMLQJKHIFFAO68CA,,24.92,共有部分,鋼筋混凝土造,101年10月29日,十四層,
SPSOMLQJKHIFFAO68CA,,20.06,共有部分,鋼筋混凝土造,101年10月29日,十四層,
SPROMLQJKHIFFAO58CA,,92.89,見其他登記事項,鋼筋混凝土造,101年10月29日,十四層,十三層
SPROMLQJKHIFFAO58CA,,24.92,共有部分,鋼筋混凝土造,101年10月29日,十四層,
